ZTFJ000439.30+630053.6   2334   1.16378  63.01490   0.0878968  0.186 3.858 58342.3466551 15.458 14.837     0.0878965     0.0878968  156  166  0.141  0.186 3.570 3.858  0.559  0.584 0.083 0.069  -14.581  -16.449 DSCT  0.000 0.000 
ZTFJ000441.51+572904.8   2354   1.17296  57.48467   0.0762575  0.232 4.051 58254.4835270 17.650 16.955     0.0762576     0.0762575  207  218  0.228  0.232 3.926 4.051  0.944  0.945 0.452 0.315  -33.128  -34.100 DSCT  0.000 0.000 
ZTFJ000442.23+704754.9   2360   1.17600  70.79859   0.0982434  0.108 4.232 58357.2197245 15.868 15.065     0.0982431     0.0982434  201  215  0.081  0.108 3.611 4.232  0.673  0.699 0.116 0.091  -22.732  -26.566 DSCT  0.000 0.000 
ZTFJ000442.98+534047.8   2366   1.17911  53.67995   0.1211716  0.139 9.310 58292.4533101 14.686 14.297     0.1211716     0.1211710  210  222  0.139  0.074 9.310 8.649  0.735  0.540 0.070 0.052  -26.676  -18.555 DSCT  0.000 0.000 
ZTFJ000447.54+593637.5   2411   1.19811  59.61044   0.1208497  0.148 3.358 58283.4498616 14.597 13.949     0.1208497     0.1374882  137  147  0.148  0.227 3.358 7.692  0.418  0.349 0.050 0.026   -8.437   -6.657 DSCT  0.000 0.000 
ZTFJ000500.07+433946.5   2521   1.25033  43.66294   0.0577227  0.290 3.843 58653.3815980 19.072 19.044     0.0577227     0.0577222   54   55  0.290  0.300 3.843 4.965  0.874  0.676 0.419 0.241   -5.481   -3.586 DSCT  0.000 0.000 
ZTFJ000508.12+571258.9   2585   1.28387  57.21637   0.0438737  0.220 3.721 58303.4775106 18.232 17.700     0.0438734     0.0438737  208  218  0.150  0.220 4.087 3.721  0.758  0.824 0.262 0.200  -28.029  -29.778 DSCT  0.000 0.000 
ZTFJ000514.81+323303.1   2631   1.31173  32.55087   0.0560214  0.346 3.498 58376.3685106 17.390 17.332     0.0560214     0.0560209   61   69  0.346  0.318 3.498 3.656  0.967  0.953 0.540 0.339   -7.128   -8.273 DSCT  0.000 0.000 
ZTFJ000520.61+592710.0   2673   1.33589  59.45278   0.1094818  0.082 3.318 58276.4661095 16.833 15.937     0.1094822     0.1094818  144  155  0.039  0.082 4.263 3.318  0.805  0.849 0.142 0.082  -21.417  -24.682 DSCT  0.000 0.000 
ZTFJ000520.97+570905.6   2678   1.33741  57.15156   0.0983619  0.358 4.038 58447.3293067 15.667 15.115     0.0983620     0.0983619  208  218  0.358  0.368 4.038 4.100  0.981  0.979 0.476 0.306  -31.427  -32.513 DSCT  0.000 0.000 
ZTFJ000521.46+664505.3   2683   1.33943  66.75149   0.0895073  0.200 9.032 58428.2432040 18.577 17.201     0.0895057     0.0895073  144  149  0.170  0.200 8.411 9.032  0.307  0.485 0.109 0.072   -5.720  -11.332 DSCT  0.000 0.000 
ZTFJ000522.74+542301.1   2692   1.34476  54.38366   0.1005400  0.142 4.412 58370.3653147 15.000 14.601     0.1005400     0.1005377  212  223  0.142  0.223 4.412 5.251  0.470  0.341 0.050 0.035  -16.079  -11.423 DSCT  0.000 0.000 
ZTFJ000525.44+643945.1   2715   1.35601  64.66255   0.1178399  0.238 4.502 58353.4717532 17.277 16.368     0.1178394     0.1178399  288  311  0.265  0.238 4.267 4.502  0.933  0.942 0.290 0.190  -39.416  -48.421 DSCT  0.000 0.000 
ZTFJ000530.09+642942.9   2756   1.37539  64.49526   0.0925415  0.126 4.098 58434.1873985 17.684 16.789     0.0925412     0.0925415  281  306  0.059  0.126 8.655 4.098  0.385  0.480 0.083 0.056  -14.829  -23.629 DSCT  0.000 0.000 
ZTFJ000532.09+251311.9   2776   1.38371  25.21999   0.0501801  0.137 3.910 58313.4591328 18.657 18.576     0.0501801     0.0501780   55   60  0.137  0.200 3.910 4.363  0.830  0.509 0.232 0.170   -5.788   -3.265 DSCT  0.000 0.000 
ZTFJ000532.44+645932.9   2779   1.38520  64.99248   0.1244358  0.149 3.703 58316.4491441 17.933 16.674     0.1244418     0.1244358  278  312  0.117  0.149 4.529 3.703  0.186  0.355 0.059 0.039   -6.145  -17.094 DSCT  0.000 0.000 
ZTFJ000535.12+605558.6   2799   1.39635  60.93296   0.1480402  0.181 3.815 58366.3616728 21.549 20.594     0.0549742     0.1480402   15  102  0.342  0.181 7.946 3.815  0.367  0.447 0.561 0.493    0.000   -5.791 DSCT  0.000 0.000 
ZTFJ000536.48+575716.2   2816   1.40201  57.95452   0.0581117  0.223 3.703 58322.3788836 18.490 17.683     0.0581115     0.0581117  201  219  0.223  0.118 3.703 3.939  0.682  0.661 0.218 0.129  -22.698  -24.075 DSCT  0.000 0.000 
ZTFJ000536.90+612746.7   2819   1.40377  61.46299   0.1612924  0.043 3.754 58370.4151884 14.539 13.941     0.1612969     0.1612924  144  154  0.062  0.043 3.702 3.754  0.611  0.632 0.069 0.059  -15.092  -17.319 DSCT  0.000 0.000 
