# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
26.96944 182915 1 1237660344463196509 121.775830 7666 112.4 2.3 0.12 0.06 0.66 0.01 15.77 0.01 Dprop Sloan 0.69 0.38 -19.61 0.07 0.57 0.08 9.39 0.07 9.61 0.02 "" "" -0.66 0.10 "" "" "" "" 9.42 0.06 2.125389 0.47071 -52.8 85.2 51.0 1
26.97056 722944 1 1237667323787018256 167.286240 14071 205.4 2.4 0.10 0.05 0.94 0.01 15.99 0.01 Dprop Sloan 0.92 0.54 -20.64 0.03 1.03 0.03 10.12 0.03 10.36 0.01 10.38 0.03 -0.26 0.09 0.03 0.04 -0.12 0.09 9.67 0.06 2.919696 0.47073 -178.6 40.3 93.2 1
26.97083 321215 2 1237680529737843523 337.381650 4231 62.3 2.2 0.15 0.08 0.55 0.07 18.70 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 7.67 0.09 "" "" -1.90 0.44 "" "" "" "" 8.89 0.06 -0.394765 0.47073 51.3 -21.4 28.3 1
26.97111 227465 1 1237667442436341923 190.484160 7211 107.0 2.2 0.06 0.03 0.68 0.01 15.35 0.01 Dprop Sloan 0.82 0.42 -19.89 0.07 0.32 0.08 9.33 0.06 9.76 0.02 9.33 0.04 -0.68 0.08 0.00 0.03 -0.32 0.04 9.39 0.05 -2.958610 0.47073 -93.8 -17.4 48.5 1
26.97222 4473 1 1237661086958354567 128.486250 3528 51.9 2.3 0.14 0.07 0.87 0.01 13.86 0.01 Dprop Sloan 0.85 0.42 -19.81 0.10 0.66 0.04 9.54 0.05 9.39 0.04 9.84 0.03 -1.18 0.07 -0.36 0.04 -0.39 0.06 9.73 0.06 2.242508 0.47075 -28.8 36.2 23.5 1
26.97333 122198 0 "" 36.438340 10000 139.5 2.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.78 0.05 0.635969 0.47077 100.0 73.8 63.3 1
26.97445 222567 1 1237667442974982277 194.955430 7140 104.0 4.2 0.03 0.02 0.64 0.01 16.47 0.01 Dprop Sloan 0.33 0.25 -18.68 0.11 0.50 0.09 8.98 0.07 9.24 0.04 8.89 0.06 -1.47 0.32 -0.78 0.05 -0.82 0.08 9.25 0.07 -2.880571 0.47079 -89.5 -23.9 47.2 1
26.97500 242105 1 1237665441522385108 211.795840 10195 148.7 2.4 0.05 0.03 0.15 0.01 16.29 0.01 Dprop Sloan 0.58 0.39 -19.92 0.25 0.84 0.35 9.71 0.27 10.04 0.01 9.89 0.05 -0.55 0.08 -0.49 0.05 -0.46 0.09 9.84 0.06 -2.586651 0.47080 -112.6 -69.8 67.5 1
26.97500 722743 1 1237667324323037321 165.116670 6236 93.4 2.4 0.06 0.03 0.25 0.01 16.78 0.01 Dprop Sloan 0.16 0.17 -18.20 0.19 0.64 0.26 8.88 0.20 9.11 0.02 8.97 0.03 -1.58 0.31 -1.08 0.06 -1.04 0.06 9.12 0.07 2.881830 0.47080 -80.4 21.4 42.4 1
26.97500 242105 1 1237665441522385108 211.795840 10195 148.7 2.4 0.05 0.03 0.15 0.01 16.29 0.01 Dprop Sloan 0.58 0.39 -19.92 0.25 0.84 0.35 9.71 0.27 10.04 0.01 9.89 0.05 -0.55 0.08 -0.49 0.05 -0.46 0.09 9.84 0.06 -2.586651 0.47080 -112.6 -69.8 67.5 1
26.97500 722743 1 1237667324323037321 165.116670 6236 93.4 2.4 0.06 0.03 0.25 0.01 16.78 0.01 Dprop Sloan 0.16 0.17 -18.20 0.19 0.64 0.26 8.88 0.20 9.11 0.02 8.97 0.03 -1.58 0.31 -1.08 0.06 -1.04 0.06 9.12 0.07 2.881830 0.47080 -80.4 21.4 42.4 1
26.97583 723423 1 1237667430642745403 169.894990 14420 210.4 2.2 0.05 0.03 0.32 0.01 14.97 0.01 Dprop Sloan 1.29 0.70 -22.03 0.15 0.75 0.22 10.48 0.16 10.70 0.01 10.69 0.03 0.04 0.06 0.17 0.03 0.26 0.12 9.80 0.06 2.965227 0.47082 -184.6 32.9 95.4 1
26.97695 250038 3 "" 226.164580 9225 133.9 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.92 0.05 -2.335869 0.47084 -82.6 -86.1 60.7 1
26.97750 230532 1 1237665550496235603 205.007080 8232 121.0 2.3 0.03 0.02 0.29 0.01 15.95 0.01 Dprop Sloan 0.52 0.37 -19.67 0.17 0.99 0.23 9.72 0.17 "" "" 9.86 0.04 "" "" "" "" -0.28 0.10 9.41 0.07 -2.705137 0.47085 -97.7 -45.6 54.9 1
26.97917 733640 1 1237665102753759447 229.004580 9894 143.3 2.2 0.13 0.07 0.29 0.01 15.58 0.01 Dprop Sloan 0.88 0.49 -20.53 0.16 0.91 0.23 10.00 0.17 10.29 0.01 10.30 0.03 -0.46 0.05 -0.37 0.04 -0.11 0.07 9.98 0.05 -2.286301 0.47088 -83.8 -96.4 65.0 1
26.98083 8410 1 1237667443514081374 200.731670 2888 44.1 8.3 0.07 0.04 0.34 0.01 12.45 0.01 Dprop Sloan 0.99 0.57 -21.08 0.43 0.89 0.20 10.21 0.22 10.36 0.16 "" "" -0.13 0.16 -0.09 0.16 "" "" 9.46 0.17 -2.779757 0.47090 -36.8 -13.9 20.0 1
26.98111 102247 1 1237679562831036539 4.526250 4744 66.8 2.3 0.11 0.06 0.52 0.01 14.86 0.01 Dprop Sloan 0.40 0.35 -19.42 0.11 1.25 0.13 9.80 0.10 9.80 0.03 "" "" -1.16 0.10 -1.10 0.05 "" "" 8.79 0.06 0.078998 0.47091 59.3 4.7 30.3 1
26.98167 724653 1 1237667442433982543 184.395830 11534 168.9 2.3 0.08 0.04 0.75 0.01 16.66 0.01 Dprop Sloan 0.68 0.38 -19.56 0.05 0.54 0.06 9.35 0.05 9.76 0.01 9.58 0.06 -0.56 0.10 -0.27 0.04 -0.19 0.04 9.64 0.06 -3.064871 0.47092 -150.1 -11.5 76.6 1
26.98195 721773 1 1237667112262566114 149.043750 5774 86.6 2.2 0.07 0.03 0.69 0.01 15.77 0.01 Dprop Sloan 0.55 0.29 -19.00 0.07 0.45 0.07 9.06 0.06 9.42 0.02 9.18 0.04 -1.19 0.16 -0.62 0.05 -0.75 0.04 9.28 0.05 2.601304 0.47092 -66.2 39.7 39.3 1
26.98361 722656 1 1237667431714062486 163.711670 9734 143.4 2.3 0.08 0.04 0.13 0.01 16.83 0.01 Dprop Sloan 0.48 0.30 -19.26 0.27 0.58 0.37 9.26 0.28 9.60 0.01 9.47 0.04 -1.03 0.18 -0.70 0.04 -0.69 0.06 9.87 0.05 2.857308 0.47095 -122.7 35.8 65.1 1
26.98556 731600 1 1237667430642417730 169.162080 6986 104.2 2.4 0.05 0.03 0.31 0.01 17.83 0.04 Dprop Sloan 0.28 0.04 -17.31 0.17 -0.44 0.22 7.77 0.17 9.12 0.02 "" "" -1.43 0.57 -0.77 0.04 "" "" 9.39 0.06 2.952435 0.47099 -91.2 17.5 47.3 1
26.98583 723600 1 1237667323251916983 171.944580 10155 149.4 2.3 0.06 0.03 0.48 0.01 17.00 0.01 Dprop Sloan 0.45 0.29 -18.99 0.10 0.50 0.14 9.09 0.11 9.38 0.02 9.08 0.05 -1.61 0.60 -0.60 0.07 -0.66 0.08 9.35 0.08 3.000999 0.47099 -131.8 18.7 67.8 1
26.98639 172091 1 1237657774461026426 118.852910 4572 66.3 2.2 0.11 0.06 0.74 0.01 15.42 0.01 Dprop Sloan 0.48 0.26 -18.78 0.08 0.42 0.06 8.96 0.06 9.30 0.03 "" "" "" "" "" "" "" "" 9.21 0.05 2.074375 0.47100 -28.5 51.7 30.1 1
26.98639 183204 1 1237660765372154102 124.540830 13750 199.5 2.4 0.14 0.07 0.27 0.01 15.22 0.01 Dprop Sloan 1.18 0.65 -21.72 0.17 0.81 0.24 10.40 0.18 10.67 0.01 10.69 0.03 0.17 0.04 0.18 0.04 0.20 0.09 9.96 0.07 2.173648 0.47100 -100.8 146.4 90.5 1
26.98639 172091 1 1237657774461026426 118.852910 4572 66.3 2.2 0.11 0.06 0.74 0.01 15.42 0.01 Dprop Sloan 0.48 0.26 -18.78 0.08 0.42 0.06 8.96 0.06 9.30 0.03 "" "" "" "" "" "" "" "" 9.21 0.05 2.074375 0.47100 -28.5 51.7 30.1 1
26.98639 183204 1 1237660765372154102 124.540830 13750 199.5 2.4 0.14 0.07 0.27 0.01 15.22 0.01 Dprop Sloan 1.18 0.65 -21.72 0.17 0.81 0.24 10.40 0.18 10.67 0.01 10.69 0.03 0.17 0.04 0.18 0.04 0.20 0.09 9.96 0.07 2.173648 0.47100 -100.8 146.4 90.5 1
26.99111 172031 1 1237657628968354265 118.459580 4739 68.6 2.2 0.11 0.06 0.26 0.01 16.72 0.02 Dprop Sloan 0.00 0.08 -17.56 0.19 0.65 0.25 8.63 0.19 8.86 0.03 "" "" -1.60 0.21 "" "" "" "" 9.02 0.06 2.067510 0.47108 -29.1 53.7 31.1 1
26.99139 722426 1 1237667253469249620 159.939580 12252 179.3 2.4 0.08 0.04 0.89 0.02 15.80 0.01 Dprop Sloan 1.01 0.53 -20.54 0.04 0.72 0.04 9.87 0.03 10.09 0.01 9.85 0.05 "" "" "" "" -0.16 0.07 9.84 0.06 2.791472 0.47109 -150.1 54.8 81.4 1
26.99250 7068 1 1237667429573394473 181.215840 565 9.1 4.1 0.08 0.04 0.48 0.01 12.86 0.01 Dprop Sloan 0.00 0.00 -16.98 0.98 0.77 0.14 8.48 0.40 8.66 0.39 "" "" -2.04 0.39 -1.61 0.39 "" "" 7.77 0.39 -3.120372 0.47111 -8.1 -0.2 4.1 1
26.99278 749193 1 1237667323787411554 168.291240 6317 94.6 2.3 0.05 0.03 0.22 0.01 16.08 0.01 Dprop Sloan 0.29 0.27 -19.01 0.20 0.94 0.28 9.41 0.21 9.45 0.02 "" "" "" "" "" "" "" "" 9.54 0.05 2.937236 0.47111 -82.5 17.1 42.9 1
26.99306 7578 1 1237667442434965567 186.959990 7130 106.0 2.2 0.08 0.04 0.78 0.01 12.79 0.01 Dprop Sloan 1.48 0.81 -22.47 0.06 1.12 0.06 10.92 0.05 11.03 0.02 "" "" 0.30 0.02 "" "" "" "" 10.11 0.05 -3.020118 0.47112 -93.8 -11.4 48.1 1
26.99444 732731 1 1237665550496170241 204.847500 7715 113.6 2.2 0.03 0.01 0.85 0.04 17.41 0.02 Dprop Sloan 0.13 0.13 -17.89 0.05 0.60 0.05 8.72 0.04 8.76 0.03 8.86 0.06 "" "" "" "" -1.03 0.09 9.25 0.06 -2.707922 0.47114 -91.9 -42.5 51.6 1
26.99472 725242 1 1237667442974851236 194.628330 7471 104.0 4.2 0.03 0.02 0.76 0.03 17.38 0.03 Dprop Sloan 0.15 0.11 -17.74 0.10 0.15 0.06 8.35 0.06 8.77 0.04 8.39 0.09 -1.31 0.25 -0.63 0.04 -0.73 0.02 9.15 0.07 -2.886280 0.47115 -89.7 -23.4 47.2 1
26.99667 184458 1 1237664667889369468 133.435840 6469 95.9 2.3 0.11 0.06 0.80 0.02 16.83 0.01 Dprop Sloan 0.25 0.17 -18.16 0.06 0.55 0.05 8.79 0.04 9.08 0.02 8.98 0.05 -1.07 0.20 -0.75 0.03 -0.94 0.03 9.31 0.05 2.328895 0.47118 -58.8 62.0 43.5 1
26.99667 726428 1 1237665442597568679 215.528340 8892 129.9 2.1 0.06 0.03 0.74 0.01 15.54 0.01 Dprop Sloan 0.86 0.46 -20.11 0.05 0.64 0.06 9.64 0.05 9.91 0.01 9.83 0.03 -1.14 0.20 "" "" -0.43 0.07 10.02 0.05 -2.521506 0.47118 -94.2 -67.3 59.0 1
26.99667 184458 1 1237664667889369468 133.435840 6469 95.9 2.3 0.11 0.06 0.80 0.02 16.83 0.01 Dprop Sloan 0.25 0.17 -18.16 0.06 0.55 0.05 8.79 0.04 9.08 0.02 8.98 0.05 -1.07 0.20 -0.75 0.03 -0.94 0.03 9.31 0.05 2.328895 0.47118 -58.8 62.0 43.5 1
26.99667 726428 1 1237665442597568679 215.528340 8892 129.9 2.1 0.06 0.03 0.74 0.01 15.54 0.01 Dprop Sloan 0.86 0.46 -20.11 0.05 0.64 0.06 9.64 0.05 9.91 0.01 9.83 0.03 -1.14 0.20 "" "" -0.43 0.07 10.02 0.05 -2.521506 0.47118 -94.2 -67.3 59.0 1
26.99750 749274 2 1237660958108680298 125.186250 6928 102.1 2.2 0.10 0.05 0.78 0.25 20.18 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 8.25 0.04 "" "" "" "" "" "" "" "" 9.42 0.05 2.184912 0.47120 -52.4 74.4 46.3 1
26.99861 242165 2 1237665178449084469 218.335010 830 14.6 2.4 0.06 0.03 0.66 0.18 22.65 0.45 Dprop Sloan "" "" "" "" "" "" "" "" 6.13 0.16 "" "" "" "" "" "" "" "" 7.97 0.15 -2.472521 0.47121 -10.2 -8.1 6.6 1
26.99944 226961 1 1237667429573722200 182.073330 17452 253.5 2.3 0.07 0.04 0.36 0.01 14.58 0.01 Dprop Sloan 1.54 0.82 -22.84 0.13 0.85 0.19 10.88 0.14 11.13 0.01 11.11 0.03 0.62 0.02 0.61 0.04 0.64 0.09 9.86 0.06 -3.105406 0.47123 -225.7 -8.2 115.1 1
27.00222 723661 1 1237667323252179086 172.604580 9597 141.4 2.3 0.06 0.03 0.39 0.01 15.53 0.01 Dprop Sloan 0.91 0.49 -20.45 0.13 0.56 0.17 9.72 0.13 10.17 0.01 10.01 0.02 -0.05 0.03 0.03 0.04 0.29 0.03 9.35 0.06 3.012518 0.47128 -124.9 16.2 64.2 1
27.00278 723539 1 1237667323251589296 171.105820 6205 93.0 2.3 0.06 0.03 0.83 0.02 17.26 0.01 Dprop Sloan 0.12 0.09 -17.62 0.06 0.33 0.05 8.43 0.04 8.82 0.02 8.51 0.07 "" "" "" "" -0.92 0.04 9.22 0.06 2.986360 0.47129 -81.9 12.8 42.2 1
27.00306 194385 1 1237664835930947809 137.494160 6468 96.1 2.4 0.11 0.06 0.83 0.01 15.23 0.01 Dprop Sloan 0.74 0.41 -19.77 0.06 0.62 0.05 9.49 0.04 9.75 0.02 9.57 0.04 -1.53 0.39 "" "" -0.64 0.13 9.52 0.05 2.399726 0.47129 -63.1 57.9 43.6 1
27.00333 234900 1 1237667444052000916 203.550840 10674 156.0 2.4 0.04 0.02 0.34 0.01 14.54 0.01 Dprop Sloan 1.13 0.67 -21.76 0.15 1.03 0.20 10.57 0.15 10.67 0.01 10.68 0.02 -0.56 0.10 -0.50 0.06 -0.55 0.15 10.06 0.05 -2.730553 0.47130 -127.4 -55.5 70.8 1
27.00361 195150 1 1237665097389965494 143.103350 10120 148.5 2.4 0.06 0.03 0.52 0.01 16.89 0.01 Dprop Sloan 0.58 0.30 -19.09 0.09 0.29 0.12 8.99 0.09 9.45 0.02 9.05 0.05 "" "" "" "" -0.37 0.02 9.89 0.05 2.497625 0.47130 -105.8 79.4 67.4 1
27.00472 230573 1 1237665550496366687 205.438320 8621 126.6 2.3 0.04 0.02 0.62 0.01 13.61 0.01 Dprop Sloan 1.35 0.74 -22.08 0.07 0.94 0.09 10.64 0.07 10.78 0.02 10.74 0.03 0.07 0.03 0.25 0.03 0.10 0.07 9.58 0.06 -2.697610 0.47132 -101.9 -48.5 57.5 1
27.00556 122427 0 "" 42.404170 10170 142.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.91 0.05 0.740092 0.47134 93.6 85.5 64.6 1
27.00750 194514 1 1237664835394470022 138.485000 7907 116.7 2.4 0.10 0.05 0.89 0.02 15.95 0.01 Dprop Sloan 0.67 0.36 -19.45 0.05 0.50 0.04 9.28 0.03 9.50 0.02 9.42 0.08 -0.20 0.04 -0.07 0.03 -0.14 0.05 9.83 0.05 2.417019 0.47137 -77.9 68.9 53.0 1
27.00750 9101 1 1237665442059845769 213.317080 5306 90.4 19.0 0.06 0.03 0.57 0.01 12.89 0.01 Dprop Sloan 1.38 0.74 -22.10 0.46 0.90 0.11 10.62 0.20 9.87 0.18 10.66 0.01 "" "" "" "" -1.35 0.23 10.42 0.19 -2.560100 0.47137 -67.3 -44.2 41.1 1
27.00750 194514 1 1237664835394470022 138.485000 7907 116.7 2.4 0.10 0.05 0.89 0.02 15.95 0.01 Dprop Sloan 0.67 0.36 -19.45 0.05 0.50 0.04 9.28 0.03 9.50 0.02 9.42 0.08 -0.20 0.04 -0.07 0.03 -0.14 0.05 9.83 0.05 2.417019 0.47137 -77.9 68.9 53.0 1
27.00750 9101 1 1237665442059845769 213.317080 5306 90.4 19.0 0.06 0.03 0.57 0.01 12.89 0.01 Dprop Sloan 1.38 0.74 -22.10 0.46 0.90 0.11 10.62 0.20 9.87 0.18 10.66 0.01 "" "" "" "" -1.35 0.23 10.42 0.19 -2.560100 0.47137 -67.3 -44.2 41.1 1
27.00778 749314 1 1237667254005072055 157.208330 2011 31.4 2.3 0.09 0.05 0.50 0.03 17.98 0.03 Dprop Sloan 0.00 0.00 -14.54 0.19 0.10 0.13 7.04 0.12 7.41 0.07 "" "" -3.92 1.41 "" "" "" "" 8.20 0.08 2.743803 0.47137 -25.8 10.8 14.3 1
27.00805 8325 1 1237667323262337170 198.722920 4630 68.8 2.4 0.04 0.02 0.30 0.01 14.10 0.01 Dprop Sloan 0.72 0.47 -20.35 0.18 1.00 0.23 9.99 0.17 10.20 0.03 "" "" -0.55 0.04 "" "" "" "" 9.69 0.05 -2.814816 0.47138 -58.1 -19.7 31.2 1
27.00805 170942 1 1237657628968354094 118.592920 8013 117.2 2.2 0.12 0.06 0.74 0.01 13.71 0.01 Dprop Sloan 1.28 0.71 -21.79 0.06 0.79 0.06 10.42 0.05 10.64 0.02 "" "" 0.35 0.02 "" "" "" "" 9.93 0.05 2.069837 0.47138 -50.0 91.7 53.2 1
27.00805 8325 1 1237667323262337170 198.722920 4630 68.8 2.4 0.04 0.02 0.30 0.01 14.10 0.01 Dprop Sloan 0.72 0.47 -20.35 0.18 1.00 0.23 9.99 0.17 10.20 0.03 "" "" -0.55 0.04 "" "" "" "" 9.69 0.05 -2.814816 0.47138 -58.1 -19.7 31.2 1
27.00805 170942 1 1237657628968354094 118.592920 8013 117.2 2.2 0.12 0.06 0.74 0.01 13.71 0.01 Dprop Sloan 1.28 0.71 -21.79 0.06 0.79 0.06 10.42 0.05 10.64 0.02 "" "" 0.35 0.02 "" "" "" "" 9.93 0.05 2.069837 0.47138 -50.0 91.7 53.2 1
27.00833 183135 1 1237660634908000740 123.919590 7539 110.7 2.2 0.11 0.06 0.30 0.02 17.35 0.02 Dprop Sloan 0.20 0.14 -18.00 0.17 0.41 0.23 8.64 0.17 8.07 0.06 "" "" -1.65 0.48 -0.70 0.04 "" "" 9.65 0.05 2.162805 0.47138 -55.0 81.8 50.3 1
27.00917 112512 1 1237666090057072773 19.426670 12127 169.0 2.2 0.23 0.12 0.94 0.01 15.28 0.01 Dprop Sloan 1.17 0.60 -20.99 0.04 0.69 0.03 10.03 0.03 10.32 0.01 "" "" 0.02 0.04 0.29 0.02 "" "" 10.12 0.05 0.339059 0.47140 142.0 50.1 76.7 1
27.01056 10151 1 1237662306200191026 240.750820 9751 140.4 2.2 0.17 0.09 0.81 0.01 13.43 0.01 Dprop Sloan 1.56 0.81 -22.47 0.05 0.97 0.05 10.81 0.04 10.99 0.01 11.08 0.02 0.55 0.02 "" "" 0.62 0.03 10.25 0.05 -2.081291 0.47142 -61.1 -109.1 63.8 1
27.01167 733184 1 1237665180061335674 222.774170 3869 58.9 2.3 0.10 0.05 0.70 0.02 17.07 0.01 Dprop Sloan 0.00 0.00 -16.83 0.10 0.44 0.07 8.19 0.06 8.45 0.04 8.29 0.06 "" "" "" "" -1.44 0.07 8.53 0.08 -2.395043 0.47144 -38.5 -35.6 26.8 1
27.01222 4105 1 1237657628431679510 119.104580 6554 96.4 2.2 0.12 0.06 0.63 0.01 13.25 0.01 Dprop Sloan 1.31 0.71 -21.87 0.08 1.01 0.09 10.60 0.07 10.75 0.02 "" "" 0.07 0.03 "" "" "" "" 9.84 0.05 2.078767 0.47145 -41.8 75.0 43.8 1
27.01222 112459 1 1237680284389015719 29.830000 5306 73.4 2.2 0.22 0.11 0.60 0.04 16.71 0.03 Dprop Sloan 0.08 0.11 -17.76 0.10 0.56 0.10 8.64 0.08 7.49 0.08 "" "" -1.40 0.11 -1.09 0.06 "" "" 9.17 0.06 0.520632 0.47145 56.7 32.5 33.3 1
27.01222 4105 1 1237657628431679510 119.104580 6554 96.4 2.2 0.12 0.06 0.63 0.01 13.25 0.01 Dprop Sloan 1.31 0.71 -21.87 0.08 1.01 0.09 10.60 0.07 10.75 0.02 "" "" 0.07 0.03 "" "" "" "" 9.84 0.05 2.078767 0.47145 -41.8 75.0 43.8 1
27.01222 112459 1 1237680284389015719 29.830000 5306 73.4 2.2 0.22 0.11 0.60 0.04 16.71 0.03 Dprop Sloan 0.08 0.11 -17.76 0.10 0.56 0.10 8.64 0.08 7.49 0.08 "" "" -1.40 0.11 -1.09 0.06 "" "" 9.17 0.06 0.520632 0.47145 56.7 32.5 33.3 1
27.01333 170474 1 1237657594607436359 114.240830 7954 116.1 2.3 0.14 0.07 0.17 0.01 16.72 0.03 Dprop Sloan 0.47 0.25 -18.87 0.23 0.19 0.33 8.83 0.25 9.33 0.02 "" "" -1.08 0.23 -0.59 0.02 "" "" 9.95 0.05 1.993879 0.47147 -42.5 94.3 52.7 1
27.01361 6415 1 1237667323251589215 171.044160 9965 146.7 2.4 0.06 0.03 0.53 0.01 15.66 0.02 Dprop Sloan 0.91 0.48 -20.33 0.09 0.55 0.12 9.67 0.09 10.04 0.02 "" "" -0.22 0.07 -0.02 0.04 "" "" 10.36 0.05 2.985284 0.47148 -129.1 20.3 66.6 1
27.01500 749257 1 1237657628968420013 118.677090 5120 74.0 2.4 0.12 0.06 0.21 0.01 17.79 0.02 Dprop Sloan 0.00 0.00 -16.61 0.21 0.33 0.29 8.02 0.22 8.00 0.07 "" "" "" "" "" "" "" "" 9.19 0.06 2.071306 0.47150 -31.6 57.8 33.6 1
27.01556 122803 0 "" 36.476250 16956 238.8 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.20 0.05 0.636631 0.47151 171.1 126.5 108.5 1
27.01583 262787 1 1237662340012835041 240.099590 7193 103.9 2.1 0.14 0.07 0.22 0.01 16.90 0.01 Dprop Sloan 0.31 0.19 -18.38 0.20 0.30 0.28 8.71 0.21 9.08 0.02 8.81 0.06 -1.80 0.45 -0.82 0.03 -0.73 0.08 9.47 0.06 -2.092657 0.47152 -46.1 -80.2 47.2 1
27.01833 732343 1 1237667322723238012 192.937090 6382 95.1 4.2 0.04 0.02 0.39 0.01 15.32 0.01 Dprop Sloan 0.66 0.39 -19.75 0.16 0.57 0.18 9.45 0.14 9.83 0.04 "" "" -0.51 0.05 -0.35 0.04 "" "" 9.15 0.08 -2.915798 0.47156 -82.6 -19.0 43.2 1
27.01917 170233 1 1237657241885212722 116.884580 4783 69.3 4.3 0.12 0.06 0.26 0.01 13.57 0.01 Dprop Sloan 0.87 0.55 -21.03 0.22 1.13 0.25 10.35 0.20 10.56 0.05 10.46 0.03 0.20 0.05 "" "" -0.40 0.14 9.34 0.07 2.040021 0.47157 -27.9 55.1 31.5 1
27.02056 732669 1 1237667444051804266 202.993740 9183 134.7 2.4 0.04 0.02 0.40 0.01 15.15 0.01 Dprop Sloan 0.93 0.53 -20.73 0.13 0.71 0.17 9.94 0.13 10.14 0.02 10.06 0.04 -0.28 0.05 -0.17 0.04 -0.21 0.09 9.66 0.06 -2.740276 0.47160 -110.5 -46.9 61.2 1
27.02056 122217 1 1237670459114520976 38.384170 1660 22.1 2.2 0.39 0.20 0.37 0.02 17.06 0.02 Dprop Sloan 0.00 0.00 -14.86 0.26 0.42 0.18 7.39 0.16 "" "" "" "" "" "" "" "" "" "" 8.11 0.10 0.669930 0.47160 15.4 12.2 10.0 1
27.02056 732669 1 1237667444051804266 202.993740 9183 134.7 2.4 0.04 0.02 0.40 0.01 15.15 0.01 Dprop Sloan 0.93 0.53 -20.73 0.13 0.71 0.17 9.94 0.13 10.14 0.02 10.06 0.04 -0.28 0.05 -0.17 0.04 -0.21 0.09 9.66 0.06 -2.740276 0.47160 -110.5 -46.9 61.2 1
27.02056 122217 1 1237670459114520976 38.384170 1660 22.1 2.2 0.39 0.20 0.37 0.02 17.06 0.02 Dprop Sloan 0.00 0.00 -14.86 0.26 0.42 0.18 7.39 0.16 "" "" "" "" "" "" "" "" "" "" 8.11 0.10 0.669930 0.47160 15.4 12.2 10.0 1
27.02194 6786 1 1237667322717143063 177.289170 1797 37.1 7.9 0.10 0.05 0.67 0.01 11.04 0.01 Dprop Sloan 1.31 0.73 -21.99 0.47 1.03 0.08 10.67 0.19 9.89 0.18 "" "" -1.88 0.21 -0.64 0.19 "" "" 9.75 0.19 3.094280 0.47162 -33.0 1.6 16.9 1
27.02222 733559 1 1237665128023195893 227.239990 17414 250.9 2.2 0.16 0.08 0.87 0.02 17.12 0.01 Dprop Sloan 0.82 0.44 -19.99 0.03 0.46 0.04 9.46 0.03 9.87 0.01 9.51 0.08 -0.20 0.07 "" "" 0.10 0.06 10.13 0.06 -2.317099 0.47163 -151.7 -164.1 114.0 1
27.02444 102558 1 1237663307992858978 1.769580 2963 41.7 2.3 0.21 0.11 0.94 0.08 17.87 0.03 Dprop Sloan 0.00 0.00 -15.34 0.13 0.43 0.05 7.59 0.06 8.01 0.05 "" "" -2.18 0.23 -2.13 0.09 "" "" 8.27 0.07 0.030885 0.47167 37.1 1.1 18.9 1
27.02500 100705 1 1237678790276284455 15.115830 14914 208.6 2.2 0.24 0.12 0.93 0.01 14.08 0.01 Dprop Sloan 1.61 0.85 -22.67 0.04 1.02 0.04 10.93 0.03 11.04 0.01 "" "" 0.47 0.03 0.59 0.04 "" "" 9.85 0.07 0.263821 0.47168 179.4 48.5 94.8 1
27.02778 194739 1 1237665098999398535 139.939590 13565 197.6 2.2 0.10 0.05 0.54 0.01 16.44 0.01 Dprop Sloan 0.83 0.46 -20.22 0.08 0.63 0.12 9.68 0.09 9.90 0.01 9.73 0.05 "" "" "" "" -0.22 0.07 9.79 0.07 2.442407 0.47172 -134.7 113.3 89.8 1
27.02972 102289 1 1237678789736399129 7.401250 6933 94.4 2.2 0.15 0.08 0.67 0.02 16.93 0.01 Dprop Sloan 0.00 0.15 -18.05 0.08 1.24 0.08 9.24 0.06 9.35 0.02 "" "" -1.15 0.15 "" "" "" "" 9.03 0.06 0.129176 0.47176 83.4 10.8 42.9 1
27.03222 122131 0 "" 36.312080 16959 238.9 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.28 0.06 0.633765 0.47180 171.5 126.0 108.6 1
27.03305 1595 1 1237680250561429604 31.613750 4965 74.5 14.7 0.19 0.10 0.47 0.01 14.13 0.01 Dprop Sloan 0.88 0.50 -20.50 0.44 0.77 0.14 9.89 0.20 10.06 0.17 "" "" -0.77 0.18 -0.44 0.17 "" "" 9.78 0.18 0.551764 0.47182 56.5 34.8 33.9 1
