# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
7.75278 238743 1 1237661972265369798 199.019990 14724 214.7 2.4 0.08 0.04 0.39 0.01 15.88 0.01 Dprop Sloan 1.01 0.57 -21.05 0.12 0.82 0.18 10.14 0.13 10.48 0.01 10.30 0.04 0.21 0.03 0.20 0.05 0.25 0.10 10.31 0.05 -2.809631 0.13531 -201.1 -69.3 29.0 1
7.75472 174705 1 1237670398440309737 116.608740 5003 73.5 2.3 0.08 0.04 0.22 0.01 17.20 0.01 Dprop Sloan 0.00 0.03 -17.18 0.21 0.81 0.28 8.59 0.21 8.93 0.03 "" "" -1.30 0.14 "" "" "" "" 9.02 0.06 2.035206 0.13535 -32.6 65.1 9.9 1
7.75472 238794 1 1237662247130955868 205.594590 16428 238.7 2.3 0.08 0.04 0.48 0.01 16.11 0.01 Dprop Sloan 1.12 0.57 -21.00 0.10 0.40 0.14 9.83 0.11 10.20 0.01 9.90 0.05 -0.31 0.11 0.11 0.03 0.20 0.05 10.14 0.06 -2.694883 0.13535 -213.3 -102.2 32.2 1
7.75472 174705 1 1237670398440309737 116.608740 5003 73.5 2.3 0.08 0.04 0.22 0.01 17.20 0.01 Dprop Sloan 0.00 0.03 -17.18 0.21 0.81 0.28 8.59 0.21 8.93 0.03 "" "" -1.30 0.14 "" "" "" "" 9.02 0.06 2.035206 0.13535 -32.6 65.1 9.9 1
7.75472 238794 1 1237662247130955868 205.594590 16428 238.7 2.3 0.08 0.04 0.48 0.01 16.11 0.01 Dprop Sloan 1.12 0.57 -21.00 0.10 0.40 0.14 9.83 0.11 10.20 0.01 9.90 0.05 -0.31 0.11 0.11 0.03 0.20 0.05 10.14 0.06 -2.694883 0.13535 -213.3 -102.2 32.2 1
7.75667 203400 1 1237660583369572497 150.083760 14750 215.6 2.2 0.10 0.05 0.74 0.02 16.87 0.01 Dprop Sloan 0.75 0.43 -19.91 0.05 0.68 0.07 9.59 0.05 9.78 0.01 9.77 0.03 "" "" "" "" -0.43 0.04 9.78 0.07 2.619456 0.13538 -185.2 106.5 29.1 1
7.75722 124270 0 "" 37.353330 10114 141.0 2.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.96 0.05 0.651939 0.13539 111.1 84.8 19.0 1
7.75750 103814 1 1237669702657966259 7.883330 9153 125.8 2.5 0.13 0.07 0.73 0.03 17.42 0.02 Dprop Sloan 0.27 0.17 -18.16 0.06 0.54 0.07 8.79 0.05 9.04 0.03 "" "" "" "" "" "" "" "" 9.40 0.07 0.137590 0.13539 123.5 17.1 17.0 1
7.75972 322313 1 1237669763872653725 339.797090 4095 59.8 2.2 0.30 0.15 0.20 0.01 17.39 0.02 Dprop Sloan 0.00 0.00 -16.65 0.23 0.55 0.30 8.20 0.23 8.33 0.04 "" "" "" "" "" "" "" "" 8.84 0.07 -0.352607 0.13543 55.6 -20.5 8.1 1
7.76028 213769 1 1237658300074819685 167.487080 13358 195.9 2.2 0.12 0.06 0.84 0.01 15.55 0.01 Dprop Sloan 1.15 0.60 -21.01 0.04 0.67 0.05 10.03 0.03 10.34 0.01 10.09 0.05 0.20 0.04 0.29 0.04 0.24 0.08 10.13 0.05 2.923201 0.13544 -189.5 42.1 26.5 1
7.76111 181736 1 1237661070310506905 123.555420 12001 175.1 2.3 0.07 0.04 0.82 0.01 15.39 0.01 Dprop Sloan 1.10 0.58 -20.92 0.04 0.76 0.05 10.05 0.04 10.28 0.01 "" "" 0.09 0.04 "" "" "" "" 9.24 0.10 2.156449 0.13546 -95.9 144.6 23.6 1
7.76333 212306 1 1237658424097177712 174.879580 6503 98.0 2.3 0.19 0.10 0.62 0.01 13.91 0.01 Dprop Sloan 1.11 0.62 -21.27 0.08 0.90 0.10 10.29 0.07 10.56 0.02 10.42 0.01 0.19 0.02 0.25 0.03 -0.25 0.11 10.11 0.05 3.052224 0.13550 -96.7 8.7 13.2 1
7.76444 716435 1 1237662198823977411 235.703320 11556 167.0 2.3 0.19 0.10 0.62 0.02 16.37 0.01 Dprop Sloan 0.77 0.43 -19.93 0.07 0.71 0.10 9.62 0.07 9.92 0.01 9.86 0.05 -1.25 0.49 0.10 0.07 -0.30 0.13 9.85 0.06 -2.169386 0.13552 -93.2 -136.7 22.6 1
7.76444 243887 1 1237662236405268709 213.978330 13045 189.9 2.3 0.11 0.06 0.63 0.02 16.83 0.01 Dprop Sloan 0.68 0.39 -19.69 0.07 0.71 0.09 9.53 0.07 8.74 0.03 9.76 0.05 "" "" "" "" -0.21 0.06 10.15 0.05 -2.548559 0.13552 -156.0 -105.2 25.7 1
7.76444 716435 1 1237662198823977411 235.703320 11556 167.0 2.3 0.19 0.10 0.62 0.02 16.37 0.01 Dprop Sloan 0.77 0.43 -19.93 0.07 0.71 0.10 9.62 0.07 9.92 0.01 9.86 0.05 -1.25 0.49 0.10 0.07 -0.30 0.13 9.85 0.06 -2.169386 0.13552 -93.2 -136.7 22.6 1
7.76444 243887 1 1237662236405268709 213.978330 13045 189.9 2.3 0.11 0.06 0.63 0.02 16.83 0.01 Dprop Sloan 0.68 0.39 -19.69 0.07 0.71 0.09 9.53 0.07 8.74 0.03 9.76 0.05 "" "" "" "" -0.21 0.06 10.15 0.05 -2.548559 0.13552 -156.0 -105.2 25.7 1
7.76472 715993 1 1237662262707093630 216.966660 11002 160.5 2.4 0.08 0.04 0.44 0.01 14.88 0.01 Dprop Sloan 1.12 0.63 -21.41 0.11 0.88 0.16 10.33 0.12 10.60 0.01 10.38 0.05 0.59 0.02 0.50 0.04 0.44 0.12 9.87 0.06 -2.496403 0.13552 -127.1 -95.6 21.7 1
7.76500 243884 1 1237661972807024651 210.000820 4547 66.9 2.3 0.09 0.05 0.72 0.01 14.76 0.01 Dprop Sloan 0.67 0.36 -19.47 0.09 0.39 0.07 9.21 0.06 9.65 0.03 9.31 0.07 -0.43 0.03 -0.07 0.04 -0.31 0.04 9.28 0.06 -2.617980 0.13552 -57.4 -33.1 9.0 1
7.76611 262426 1 1237662199899619687 240.130000 10269 148.2 2.2 0.14 0.07 0.72 0.02 16.99 0.01 Dprop Sloan 0.52 0.29 -18.98 0.06 0.48 0.07 9.08 0.05 9.33 0.02 9.15 0.05 -0.62 0.10 -0.40 0.02 -0.45 0.06 9.59 0.06 -2.092126 0.13554 -73.1 -127.3 20.0 1
7.76722 103774 1 1237669681189945454 4.806670 5792 81.7 2.3 0.28 0.14 0.58 0.02 17.34 0.01 Dprop Sloan 0.00 0.05 -17.37 0.10 0.31 0.11 8.31 0.08 8.74 0.03 "" "" -1.52 0.24 "" "" "" "" 9.35 0.05 0.083892 0.13556 80.7 6.8 11.0 1
7.76778 225043 1 1237658424099799104 180.875820 12138 178.4 2.3 0.05 0.03 0.56 0.02 17.53 0.01 Dprop Sloan 0.50 0.26 -18.82 0.08 0.20 0.11 8.81 0.09 9.15 0.02 "" "" "" "" "" "" "" "" 9.70 0.07 -3.126307 0.13557 -176.7 -2.7 24.1 1
7.76972 124232 1 1237667229832380579 30.582500 14755 206.9 2.2 0.30 0.15 0.78 0.02 16.34 0.01 Dprop Sloan 1.03 0.51 -20.44 0.05 0.60 0.06 9.74 0.04 10.26 0.01 "" "" 0.25 0.03 "" "" "" "" 10.09 0.06 0.533765 0.13561 176.5 104.3 28.0 1
7.77361 5142 1 1237658492800925787 144.703750 6770 101.4 2.2 0.14 0.07 0.53 0.01 15.33 0.02 Dprop Sloan 0.84 0.42 -19.89 0.10 0.34 0.12 9.34 0.10 9.77 0.02 9.67 0.02 -0.79 0.14 "" "" -0.33 0.02 9.89 0.05 2.525557 0.13568 -82.0 58.1 13.7 1
7.77417 225920 1 1237661976009834517 183.858340 5947 89.8 2.4 0.08 0.04 0.39 0.01 15.72 0.01 Dprop Sloan 0.56 0.31 -19.21 0.14 0.48 0.18 9.17 0.14 9.44 0.02 9.28 0.04 -1.19 0.18 -0.80 0.03 -0.69 0.05 9.44 0.05 -3.074252 0.13568 -88.8 -6.0 12.1 1
7.77639 238739 1 1237661972265173136 198.585010 5963 89.6 2.3 0.09 0.05 0.57 0.02 18.16 0.01 Dprop Sloan 0.00 0.00 -16.65 0.09 0.00 0.11 7.81 0.08 8.23 0.03 "" "" -1.64 0.34 "" "" "" "" 9.28 0.06 -2.817223 0.13572 -84.1 -28.3 12.1 1
7.77694 7239 1 1237658424100913174 183.537490 1221 16.5 1.2 0.06 0.03 0.74 0.01 14.36 0.01 Dprop Sloan 0.00 0.00 -16.76 0.16 0.53 0.06 8.23 0.08 8.71 0.06 "" "" "" "" "" "" "" "" 8.64 0.08 -3.079852 0.13573 -16.3 -1.0 2.2 1
7.77944 192555 1 1237661064410693856 136.877910 13968 203.9 2.4 0.22 0.11 0.69 0.01 15.24 0.01 Dprop Sloan 1.27 0.66 -21.52 0.06 0.80 0.08 10.32 0.06 10.55 0.01 10.50 0.04 -1.19 0.49 0.02 0.02 0.35 0.11 10.13 0.06 2.388970 0.13578 -147.5 138.1 27.6 1
7.77944 334904 1 1237669518510784713 348.964170 3156 45.6 2.4 0.20 0.11 0.52 0.02 17.91 0.02 Dprop Sloan 0.00 0.00 -15.49 0.14 0.44 0.13 7.65 0.11 8.06 0.05 "" "" "" "" "" "" "" "" 8.80 0.07 -0.192612 0.13578 44.3 -8.6 6.2 1
7.77944 192555 1 1237661064410693856 136.877910 13968 203.9 2.4 0.22 0.11 0.69 0.01 15.24 0.01 Dprop Sloan 1.27 0.66 -21.52 0.06 0.80 0.08 10.32 0.06 10.55 0.01 10.50 0.04 -1.19 0.49 0.02 0.02 0.35 0.11 10.13 0.06 2.388970 0.13578 -147.5 138.1 27.6 1
7.77944 334904 1 1237669518510784713 348.964170 3156 45.6 2.4 0.20 0.11 0.52 0.02 17.91 0.02 Dprop Sloan 0.00 0.00 -15.49 0.14 0.44 0.13 7.65 0.11 8.06 0.05 "" "" "" "" "" "" "" "" 8.80 0.07 -0.192612 0.13578 44.3 -8.6 6.2 1
7.77972 330221 1 1237669518511112637 349.739560 4308 55.8 4.3 0.33 0.17 0.56 0.02 16.71 0.02 Dprop Sloan 0.00 0.03 -17.20 0.19 0.45 0.11 8.34 0.11 8.58 0.07 "" "" -1.61 0.19 -1.34 0.07 "" "" 8.94 0.08 -0.179078 0.13578 54.4 -9.8 7.6 1
7.78000 67 1 1237669681188765805 2.061250 11828 163.9 2.3 0.47 0.24 0.39 0.01 13.15 0.01 Dprop Sloan 1.76 0.92 -23.54 0.14 0.99 0.18 11.26 0.14 11.39 0.01 "" "" 0.50 0.02 0.51 0.08 "" "" 10.19 0.05 0.035976 0.13579 162.3 5.8 22.2 1
7.78028 201308 1 1237658491730657403 152.789170 7853 117.1 2.4 0.09 0.05 0.29 0.01 14.71 0.01 Dprop Sloan 0.93 0.55 -20.99 0.17 0.75 0.23 10.07 0.18 10.38 0.02 10.23 0.01 0.16 0.02 0.21 0.02 0.52 0.01 9.81 0.05 2.666674 0.13579 -103.2 53.1 15.9 1
7.78167 213760 1 1237658424630509886 166.725850 3303 49.8 2.3 0.11 0.05 0.63 0.02 17.11 0.02 Dprop Sloan 0.00 0.00 -16.43 0.12 0.32 0.09 7.95 0.08 8.23 0.04 7.93 0.09 "" "" "" "" -1.32 0.09 8.67 0.07 2.909915 0.13582 -48.0 11.3 6.7 1
7.78222 203516 1 1237658425163514010 157.818740 14395 210.6 2.4 0.09 0.04 0.93 0.01 15.88 0.01 Dprop Sloan 1.05 0.57 -20.80 0.03 0.84 0.04 10.06 0.03 10.25 0.01 "" "" 0.01 0.08 "" "" "" "" 9.80 0.07 2.754457 0.13583 -193.2 78.8 28.5 1
7.78306 110141 1 1237669767625179147 18.452500 5490 76.6 2.2 0.16 0.08 0.63 0.01 15.61 0.01 Dprop Sloan 0.48 0.28 -18.95 0.09 0.49 0.09 9.07 0.07 9.42 0.03 "" "" -0.27 0.03 "" "" "" "" 9.23 0.06 0.322057 0.13584 72.0 24.0 10.4 1
7.78306 716073 1 1237662263245406448 220.366240 10423 152.0 2.3 0.12 0.06 0.88 0.01 15.91 0.01 Dprop Sloan 0.88 0.46 -20.08 0.04 0.50 0.04 9.54 0.03 9.91 0.01 9.61 0.05 -0.38 0.05 -0.02 0.04 -0.08 0.04 9.66 0.06 -2.437069 0.13584 -114.7 -97.5 20.6 1
7.78306 110141 1 1237669767625179147 18.452500 5490 76.6 2.2 0.16 0.08 0.63 0.01 15.61 0.01 Dprop Sloan 0.48 0.28 -18.95 0.09 0.49 0.09 9.07 0.07 9.42 0.03 "" "" -0.27 0.03 "" "" "" "" 9.23 0.06 0.322057 0.13584 72.0 24.0 10.4 1
7.78306 716073 1 1237662263245406448 220.366240 10423 152.0 2.3 0.12 0.06 0.88 0.01 15.91 0.01 Dprop Sloan 0.88 0.46 -20.08 0.04 0.50 0.04 9.54 0.03 9.91 0.01 9.61 0.05 -0.38 0.05 -0.02 0.04 -0.08 0.04 9.66 0.06 -2.437069 0.13584 -114.7 -97.5 20.6 1
7.78528 220502 1 1237661976010752146 186.001240 1118 22.9 1.7 0.08 0.04 0.64 0.01 13.18 0.01 Dprop Sloan 0.23 0.25 -18.71 0.17 1.14 0.09 9.43 0.09 9.44 0.06 "" "" -1.45 0.07 -1.13 0.07 "" "" 8.25 0.08 -3.036851 0.13588 -22.6 -2.4 3.1 1
7.78667 322327 1 1237669763873702084 342.264160 7436 101.0 2.2 0.41 0.21 0.76 0.01 15.94 0.01 Dprop Sloan 0.59 0.34 -19.33 0.07 0.70 0.06 9.37 0.05 9.58 0.02 "" "" -0.70 0.08 "" "" "" "" 9.64 0.05 -0.309549 0.13590 95.3 -30.5 13.7 1
7.78750 1085 2 1237670016725876843 22.827920 652 9.0 2.2 0.15 0.08 0.65 0.03 15.94 0.08 Dprop Sloan "" "" "" "" "" "" "" "" 7.56 0.21 "" "" "" "" "" "" "" "" 7.68 0.22 0.398422 0.13592 8.2 3.5 1.2 1
7.78833 123412 1 1237670017267204169 33.037080 7276 100.2 2.4 0.23 0.12 0.21 0.01 14.57 0.01 Dprop Sloan 0.81 0.53 -20.91 0.21 1.15 0.29 10.32 0.22 10.50 0.02 "" "" 0.01 0.02 "" "" "" "" 9.81 0.05 0.576606 0.13593 83.2 54.1 13.6 1
7.78944 203544 1 1237658300609003550 161.182100 6755 101.6 2.3 0.10 0.05 0.93 0.01 15.11 0.01 Dprop Sloan 0.75 0.45 -19.99 0.05 0.85 0.03 9.74 0.03 9.97 0.02 9.92 0.04 -0.30 0.03 -0.22 0.03 -0.17 0.08 8.95 0.08 2.813158 0.13595 -95.3 32.5 13.8 1
7.78972 191818 1 1237658492265562482 148.259170 2595 39.9 2.4 0.13 0.07 0.87 0.07 18.06 0.04 Dprop Sloan 0.00 0.00 -15.02 0.14 0.30 0.06 7.37 0.07 7.78 0.07 "" "" "" "" "" "" "" "" 8.13 0.08 2.587611 0.13596 -33.6 20.8 5.4 1
7.79222 210891 1 1237658424098684996 178.433330 2553 39.0 2.3 0.05 0.03 0.73 0.01 15.75 0.01 Dprop Sloan 0.00 0.04 -17.24 0.14 0.25 0.07 8.22 0.07 8.69 0.05 "" "" -1.53 0.09 -0.91 0.06 "" "" 8.25 0.08 3.114249 0.13600 -38.6 1.1 5.3 1
7.79306 249303 1 1237662263245406380 220.330000 1766 28.6 2.3 0.11 0.06 0.62 0.01 15.68 0.01 Dprop Sloan 0.00 0.00 -16.66 0.19 0.34 0.09 8.05 0.10 8.45 0.07 "" "" -2.37 0.18 -1.38 0.08 "" "" 8.28 0.09 -2.437701 0.13601 -21.6 -18.3 3.9 1
7.79333 219242 1 1237661972253835570 172.414580 6230 94.1 2.4 0.17 0.09 0.16 0.01 18.17 0.03 Dprop Sloan 0.00 0.00 -16.78 0.25 0.36 0.34 8.12 0.26 8.38 0.05 "" "" -1.29 0.24 "" "" "" "" 9.26 0.06 3.009202 0.13602 -92.4 12.3 12.8 1
7.79333 715884 1 1237661972805976182 207.579990 7182 106.5 2.3 0.09 0.04 0.37 0.01 15.60 0.01 Dprop Sloan 0.69 0.39 -19.75 0.14 0.45 0.19 9.36 0.14 9.70 0.02 9.41 0.04 -0.71 0.06 -0.16 0.03 -0.48 0.05 9.45 0.06 -2.660231 0.13602 -93.5 -48.9 14.4 1
7.79333 219242 1 1237661972253835570 172.414580 6230 94.1 2.4 0.17 0.09 0.16 0.01 18.17 0.03 Dprop Sloan 0.00 0.00 -16.78 0.25 0.36 0.34 8.12 0.26 8.38 0.05 "" "" -1.29 0.24 "" "" "" "" 9.26 0.06 3.009202 0.13602 -92.4 12.3 12.8 1
7.79333 715884 1 1237661972805976182 207.579990 7182 106.5 2.3 0.09 0.04 0.37 0.01 15.60 0.01 Dprop Sloan 0.69 0.39 -19.75 0.14 0.45 0.19 9.36 0.14 9.70 0.02 9.41 0.04 -0.71 0.06 -0.16 0.03 -0.48 0.05 9.45 0.06 -2.660231 0.13602 -93.5 -48.9 14.4 1
7.79444 174605 1 1237667781195138276 117.590420 351 10.9 1.1 0.08 0.04 0.68 0.06 18.53 0.04 Dprop Sloan 0.00 0.00 -11.69 0.23 -0.02 0.09 5.82 0.11 6.38 0.11 "" "" -2.39 0.12 "" "" "" "" 7.27 0.10 2.052340 0.13604 -5.0 9.6 1.5 1
7.79528 231337 1 1237661972265697478 199.730000 14903 217.2 2.3 0.10 0.05 0.51 0.01 13.90 0.01 Dprop Sloan 1.65 0.88 -23.09 0.09 1.00 0.13 11.09 0.10 11.25 0.01 "" "" 0.56 0.02 0.59 0.03 "" "" 10.31 0.06 -2.797239 0.13605 -202.6 -72.6 29.5 1
7.79583 110288 1 1237669767626162280 20.830420 2697 19.7 3.7 0.17 0.09 0.62 0.01 15.17 0.01 Dprop Sloan 0.00 0.00 -16.39 0.41 0.41 0.09 7.99 0.18 8.30 0.16 "" "" -1.97 0.17 -1.36 0.16 "" "" 8.43 0.17 0.363559 0.13606 18.2 6.9 2.7 1
7.79639 222258 1 1237661976014291112 194.193330 15061 219.7 2.3 0.12 0.06 0.84 0.01 14.78 0.01 Dprop Sloan 1.46 0.75 -22.05 0.04 0.75 0.05 10.50 0.04 10.76 0.01 10.58 0.04 0.35 0.04 0.56 0.02 0.49 0.06 10.35 0.05 -2.893872 0.13607 -211.0 -53.4 29.8 1
7.79833 220368 1 1237661976010293323 184.868740 7282 108.9 2.2 0.07 0.04 0.54 0.01 15.36 0.01 Dprop Sloan 0.85 0.43 -19.98 0.09 0.29 0.12 9.34 0.09 9.80 0.02 9.43 0.07 -0.39 0.05 0.03 0.02 -0.15 0.05 9.62 0.05 -3.056617 0.13611 -107.5 -9.2 14.8 1
7.79889 223355 2 1237658424101175810 184.095830 2352 16.5 1.1 0.09 0.04 0.35 0.04 17.59 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 7.64 0.10 "" "" -2.28 0.15 "" "" "" "" 7.57 0.08 -3.070107 0.13612 -16.3 -1.2 2.2 1
7.79944 231532 1 1237661972806172736 208.085010 6922 102.8 2.1 0.09 0.05 0.78 0.01 14.43 0.01 Dprop Sloan 1.02 0.55 -20.74 0.06 0.72 0.06 9.95 0.04 10.30 0.02 10.08 0.04 0.13 0.02 0.24 0.03 0.19 0.09 9.67 0.05 -2.651417 0.13613 -89.9 -47.9 14.0 1
7.79944 220755 1 1237661976011735301 188.195850 1325 16.4 1.3 0.07 0.03 0.51 0.02 15.91 0.02 Dprop Sloan 0.00 0.00 -15.20 0.19 0.57 0.13 7.63 0.12 7.82 0.07 "" "" -3.45 0.74 -2.70 0.07 "" "" 7.18 0.11 -2.998548 0.13613 -16.1 -2.3 2.2 1
7.79944 231532 1 1237661972806172736 208.085010 6922 102.8 2.1 0.09 0.05 0.78 0.01 14.43 0.01 Dprop Sloan 1.02 0.55 -20.74 0.06 0.72 0.06 9.95 0.04 10.30 0.02 10.08 0.04 0.13 0.02 0.24 0.03 0.19 0.09 9.67 0.05 -2.651417 0.13613 -89.9 -47.9 14.0 1
7.79944 220755 1 1237661976011735301 188.195850 1325 16.4 1.3 0.07 0.03 0.51 0.02 15.91 0.02 Dprop Sloan 0.00 0.00 -15.20 0.19 0.57 0.13 7.63 0.12 7.82 0.07 "" "" -3.45 0.74 -2.70 0.07 "" "" 7.18 0.11 -2.998548 0.13613 -16.1 -2.3 2.2 1
7.79972 226308 1 1237661976010227941 184.760830 10836 159.7 2.3 0.07 0.04 0.39 0.01 17.30 0.01 Dprop Sloan 0.47 0.26 -18.86 0.13 0.44 0.18 9.00 0.14 "" "" 9.10 0.04 "" "" "" "" -0.68 0.04 9.56 0.07 -3.058500 0.13613 -157.7 -13.1 21.7 1
7.80000 233596 1 1237662247130300506 204.101670 6960 103.5 2.2 0.13 0.07 0.87 0.01 15.36 0.01 Dprop Sloan 0.79 0.42 -19.81 0.05 0.54 0.04 9.45 0.04 9.75 0.02 9.58 0.05 -0.65 0.07 -0.10 0.03 -0.46 0.05 9.90 0.05 -2.720939 0.13614 -93.6 -41.9 14.0 1
7.80056 203445 1 1237658491731116093 153.745420 8490 126.2 2.3 0.13 0.06 0.46 0.01 15.34 0.01 Dprop Sloan 0.96 0.48 -20.39 0.11 0.37 0.15 9.57 0.11 9.98 0.02 9.63 0.04 -0.48 0.08 -0.02 0.02 -0.15 0.04 9.72 0.05 2.683364 0.13615 -112.1 55.3 17.1 1
7.80167 8155 1 1237661972263993388 195.811260 2922 44.0 2.3 0.10 0.05 0.93 0.01 13.29 0.01 Dprop Sloan 0.65 0.45 -20.00 0.11 1.12 0.03 9.93 0.05 9.93 0.05 "" "" -1.62 0.13 -1.18 0.05 "" "" 9.85 0.06 -2.865634 0.13616 -41.9 -11.9 6.0 1
7.80278 330034 1 1237669698914353424 346.185850 6396 86.1 2.2 0.14 0.07 0.32 0.01 14.09 0.01 Dprop Sloan 0.94 0.55 -20.93 0.16 0.79 0.21 10.07 0.16 10.30 0.02 "" "" -0.44 0.05 -0.32 0.03 "" "" 9.94 0.05 -0.241102 0.13618 82.8 -20.4 11.7 1
7.80361 6168 1 1237658424630509647 166.767910 8073 120.4 2.1 0.11 0.06 0.41 0.01 13.97 0.01 Dprop Sloan 1.31 0.67 -21.75 0.12 0.84 0.17 10.44 0.13 10.68 0.02 10.83 0.02 0.14 0.03 0.16 0.03 0.22 0.08 10.35 0.05 2.910649 0.13620 -116.1 27.3 16.3 1
7.80556 124275 0 "" 37.728750 9366 130.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.80 0.05 0.658491 0.13623 102.2 79.1 17.7 1
7.80694 227917 2 1237671763179405702 192.391250 16398 238.9 2.3 0.10 0.05 0.74 0.22 19.91 0.08 Dprop Sloan "" "" "" "" "" "" "" "" 8.28 0.17 "" "" "" "" "" "" "" "" 10.32 0.05 -2.925325 0.13626 -231.2 -50.8 32.5 1
7.80750 215610 1 1237658424097833151 176.450840 16706 243.7 2.3 0.07 0.03 0.66 0.01 15.83 0.01 Dprop Sloan 1.15 0.62 -21.25 0.06 0.86 0.08 10.25 0.06 10.43 0.01 "" "" -0.34 0.17 "" "" "" "" 10.24 0.06 3.079648 0.13627 -241.0 14.9 33.1 1
7.80806 330641 1 1237669518513209549 354.560820 5311 86.3 17.4 0.34 0.17 0.55 0.01 13.88 0.01 Dprop Sloan 1.00 0.60 -21.13 0.45 1.13 0.12 10.39 0.20 10.39 0.18 "" "" -0.57 0.18 "" "" "" "" 9.27 0.19 -0.094932 0.13628 85.1 -8.1 11.7 1
7.80861 181770 1 1237661066018095314 129.397920 2006 31.2 2.3 0.11 0.06 0.57 0.01 15.71 0.01 Dprop Sloan 0.00 0.00 -16.82 0.18 0.37 0.11 8.14 0.10 8.48 0.06 "" "" "" "" "" "" "" "" 8.75 0.08 2.258420 0.13629 -19.6 23.9 4.2 1
7.80917 715819 1 1237661972266090675 200.682100 15047 219.2 2.2 0.09 0.05 0.49 0.01 17.05 0.01 Dprop Sloan 0.71 0.40 -19.83 0.10 0.56 0.14 9.48 0.10 9.81 0.01 9.41 0.07 0.44 0.02 0.42 0.03 0.29 0.08 9.99 0.06 -2.780622 0.13630 -203.2 -76.7 29.8 1
7.81389 330707 1 1237669518513340511 354.771670 3428 48.8 2.3 0.36 0.18 0.79 0.01 14.85 0.01 Dprop Sloan 0.40 0.27 -18.81 0.11 0.63 0.06 9.11 0.06 9.36 0.04 "" "" "" "" "" "" "" "" 9.37 0.06 -0.091252 0.13638 48.1 -4.4 6.6 1
7.81389 212233 1 1237661972253573243 171.840000 12010 176.6 2.2 0.24 0.12 0.96 0.01 14.57 0.01 Dprop Sloan 1.41 0.72 -21.80 0.04 0.75 0.03 10.39 0.03 10.67 0.01 10.39 0.04 0.33 0.03 0.38 0.02 0.41 0.07 10.00 0.05 2.999174 0.13638 -173.2 24.8 24.0 1
7.81389 114930 1 1237670016727122003 25.658330 5433 75.5 2.2 0.14 0.07 0.24 0.01 16.30 0.02 Dprop Sloan 0.20 0.17 -18.27 0.20 0.59 0.27 8.87 0.20 9.08 0.03 "" "" "" "" "" "" "" "" 9.07 0.06 0.447822 0.13638 67.4 32.4 10.3 1
7.81389 330707 1 1237669518513340511 354.771670 3428 48.8 2.3 0.36 0.18 0.79 0.01 14.85 0.01 Dprop Sloan 0.40 0.27 -18.81 0.11 0.63 0.06 9.11 0.06 9.36 0.04 "" "" "" "" "" "" "" "" 9.37 0.06 -0.091252 0.13638 48.1 -4.4 6.6 1
7.81389 212233 1 1237661972253573243 171.840000 12010 176.6 2.2 0.24 0.12 0.96 0.01 14.57 0.01 Dprop Sloan 1.41 0.72 -21.80 0.04 0.75 0.03 10.39 0.03 10.67 0.01 10.39 0.04 0.33 0.03 0.38 0.02 0.41 0.07 10.00 0.05 2.999174 0.13638 -173.2 24.8 24.0 1
7.81389 114930 1 1237670016727122003 25.658330 5433 75.5 2.2 0.14 0.07 0.24 0.01 16.30 0.02 Dprop Sloan 0.20 0.17 -18.27 0.20 0.59 0.27 8.87 0.20 9.08 0.03 "" "" "" "" "" "" "" "" 9.07 0.06 0.447822 0.13638 67.4 32.4 10.3 1
7.81389 330707 1 1237669518513340511 354.771670 3428 48.8 2.3 0.36 0.18 0.79 0.01 14.85 0.01 Dprop Sloan 0.40 0.27 -18.81 0.11 0.63 0.06 9.11 0.06 9.36 0.04 "" "" "" "" "" "" "" "" 9.37 0.06 -0.091252 0.13638 48.1 -4.4 6.6 1
7.81389 212233 1 1237661972253573243 171.840000 12010 176.6 2.2 0.24 0.12 0.96 0.01 14.57 0.01 Dprop Sloan 1.41 0.72 -21.80 0.04 0.75 0.03 10.39 0.03 10.67 0.01 10.39 0.04 0.33 0.03 0.38 0.02 0.41 0.07 10.00 0.05 2.999174 0.13638 -173.2 24.8 24.0 1
7.81389 114930 1 1237670016727122003 25.658330 5433 75.5 2.2 0.14 0.07 0.24 0.01 16.30 0.02 Dprop Sloan 0.20 0.17 -18.27 0.20 0.59 0.27 8.87 0.20 9.08 0.03 "" "" "" "" "" "" "" "" 9.07 0.06 0.447822 0.13638 67.4 32.4 10.3 1
7.81417 225041 1 1237658424099733636 180.772090 9862 145.8 2.4 0.06 0.03 0.54 0.01 16.63 0.01 Dprop Sloan 0.53 0.33 -19.30 0.09 0.68 0.12 9.35 0.09 9.64 0.02 "" "" "" "" "" "" "" "" 9.63 0.06 -3.128117 0.13638 -144.4 -1.9 19.8 1
